Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Processing Software Version,Sun Elevation L0RA,Sun Azimuth L0RA,TIRS SSM Model,Data Type L2,Sensor Identifier,Satellite,Product Map Projection L1,UTM Zone,Datum,Ellipsoid,Scene Center Lat DMS,Scene Center Long DMS,Corner Upper Left Lat DMS,Corner Upper Left Long DMS,Corner Upper Right Lat DMS,Corner Upper Right Long DMS,Corner Lower Left Lat DMS,Corner Lower Left Long DMS,Corner Lower Right Lat DMS,Corner Lower Right Long DMS,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Display ID,Entity ID
LC08_L2SP_033033_20180604_20200831_02_T1,LC08_L1TP_033033_20180604_20200831_02_T1,LC80330332018155LGN00,2018/06/04,T1,2, 033, 033, 033, 033,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-04 17:36:12.499738,2018-06-04 17:36:44.269737,LGN,DAY,   4.19,   4.19,907,5,    6.150,    4.092,    4.590,LPGS_15.3.1c,66.24844515,127.87908532,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.12"N,104°39'20.48"W,39°57'16.45"N,106°00'24.59"W,39°56'47.08"N,103°17'44.34"W,37°50'07.37"N,105°58'38.42"W,37°49'40.12"N,103°20'43.98"W, 38.90420,-104.65569, 39.95457,-106.00683, 39.94641,-103.29565, 37.83538,-105.97734, 37.82781,-103.34555,LC08_L2SP_033033_20180604_20200831_02_T1,LC80330332018155LGN00
LC08_L2SP_033034_20180604_20200831_02_T1,LC08_L1TP_033034_20180604_20200831_02_T1,LC80330342018155LGN00,2018/06/04,T1,2, 033, 034, 033, 034,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-04 17:36:36.386541,2018-06-04 17:37:08.156539,LGN,DAY,   1.15,   1.15,830,5,    6.337,    4.386,    4.575,LPGS_15.3.1c,66.88212976,124.65245621,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'28.20"N,105°05'24.86"W,38°31'22.76"N,106°25'12.65"W,38°31'30.25"N,103°45'47.95"W,36°24'03.20"N,106°22'50.12"W,36°24'10.15"N,103°47'52.08"W, 37.47450,-105.09024, 38.52299,-106.42018, 38.52507,-103.76332, 36.40089,-106.38059, 36.40282,-103.79780,LC08_L2SP_033034_20180604_20200831_02_T1,LC80330342018155LGN00
LC08_L2SP_033035_20180604_20200831_02_T1,LC08_L1TP_033035_20180604_20200831_02_T1,LC80330352018155LGN00,2018/06/04,T1,2, 033, 035, 033, 035,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-04 17:37:00.27758,2018-06-04 17:37:32.047578,LGN,DAY,   1.34,   1.34,934,5,    6.273,    4.513,    4.356,LPGS_15.3.1c,67.44431766,121.27304902,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'35.59"N,105°30'44.50"W,37°05'23.53"N,106°49'30.11"W,37°06'04.75"N,104°12'56.20"W,34°57'53.89"N,106°46'35.94"W,34°58'32.05"N,104°14'11.08"W, 36.04322,-105.51236, 37.08987,-106.82503, 37.10132,-104.21561, 34.96497,-106.77665, 34.97557,-104.23641,LC08_L2SP_033035_20180604_20200831_02_T1,LC80330352018155LGN00
LC08_L2SP_031032_20180606_20200831_02_T1,LC08_L1TP_031032_20180606_20200831_02_T1,LC80310322018157LGN00,2018/06/06,T1,2, 031, 032, 031, 032,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-06 17:23:27.578886,2018-06-06 17:23:59.348885,LGN,DAY,  20.82,  20.82,399,5,    7.683,    4.946,    5.879,LPGS_15.3.1c,65.66600582,130.48236507,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,14,WGS84,WGS84,40°19'57.79"N,101°06'52.78"W,41°22'16.79"N,102°33'38.63"W,41°25'26.72"N,99°44'18.20"W,39°13'06.74"N,102°26'57.62"W,39°16'02.82"N,99°42'54.86"W, 40.33272,-101.11466, 41.37133,-102.56073, 41.42409, -99.73839, 39.21854,-102.44934, 39.26745, -99.71524,LC08_L2SP_031032_20180606_20200831_02_T1,LC80310322018157LGN00
LC08_L2SP_031033_20180606_20201015_02_T1,LC08_L1TP_031033_20180606_20201015_02_T1,LC80310332018157LGN00,2018/06/06,T1,2, 031, 033, 031, 033,NADIR,   0.000,2020/10/15,2020/10/15,2018-06-06 17:23:51.469925,2018-06-06 17:24:23.239923,LGN,DAY,  21.44,  21.44,369,5,    7.789,    5.231,    5.771,LPGS_15.3.1c,66.35494810,127.38295530,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,14,WGS84,WGS84,38°54'15.37"N,101°33'46.69"W,39°56'20.69"N,102°59'01.39"W,40°00'04.14"N,100°13'18.80"W,37°47'02.72"N,102°51'54.25"W,37°50'29.69"N,100°11'07.44"W, 38.90427,-101.56297, 39.93908,-102.98372, 40.00115,-100.22189, 37.78409,-102.86507, 37.84158,-100.18540,LC08_L2SP_031033_20180606_20201015_02_T1,LC80310332018157LGN00
LC08_L2SP_031034_20180606_20200831_02_T1,LC08_L1TP_031034_20180606_20200831_02_T1,LC80310342018157LGN00,2018/06/06,T1,2, 031, 034, 031, 034,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-06 17:24:15.356728,2018-06-06 17:24:47.126726,LGN,DAY,   0.16,   0.16,513,5,    6.881,    4.773,    4.956,LPGS_15.3.1c,66.97695607,124.12881967,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'28.49"N,101°59'51.04"W,38°32'05.46"N,103°15'25.96"W,38°28'01.92"N,100°39'23.33"W,36°27'13.07"N,103°18'17.71"W,36°23'27.06"N,100°46'30.14"W, 37.47458,-101.99751, 38.53485,-103.25721, 38.46720,-100.65648, 36.45363,-103.30492, 36.39085,-100.77504,LC08_L2SP_031034_20180606_20200831_02_T1,LC80310342018157LGN00
LC08_L2SP_031035_20180606_20200831_02_T1,LC08_L1TP_031035_20180606_20200831_02_T1,LC80310352018157LGN00,2018/06/06,T1,2, 031, 035, 031, 035,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-06 17:24:39.252002,2018-06-06 17:25:11.022001,LGN,DAY,  25.35,  25.35,691,5,    6.888,    4.741,    4.997,LPGS_15.3.1c,67.52661145,120.72264957,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'35.16"N,102°25'10.96"W,37°06'06.37"N,103°39'42.95"W,37°02'43.73"N,101°06'35.35"W,35°01'01.06"N,103°41'48.41"W,34°57'53.21"N,101°12'39.13"W, 36.04310,-102.41971, 37.10177,-103.66193, 37.04548,-101.10982, 35.01696,-103.69678, 34.96478,-101.21087,LC08_L2SP_031035_20180606_20200831_02_T1,LC80310352018157LGN00
LC08_L2SP_036031_20180609_20200831_02_T1,LC08_L1TP_036031_20180609_20200831_02_T1,LC80360312018160LGN00,2018/06/09,T1,2, 036, 031, 036, 031,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-09 17:54:00.081539,2018-06-09 17:54:31.851538,LGN,DAY,   1.87,   1.87,885,5,    5.588,    3.653,    4.229,LPGS_15.3.1c,65.06103057,132.80555769,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,41°45'33.95"N,108°22'42.10"W,42°49'28.02"N,109°43'57.25"W,42°45'34.02"N,106°56'25.48"W,40°43'50.95"N,109°46'23.34"W,40°40'13.40"N,107°04'12"W, 41.75943,-108.37836, 42.82445,-109.73257, 42.75945,-106.94041, 40.73082,-109.77315, 40.67039,-107.07000,LC08_L2SP_036031_20180609_20200831_02_T1,LC80360312018160LGN00
LC08_L2SP_036032_20180609_20200831_02_T1,LC08_L1TP_036032_20180609_20200831_02_T1,LC80360322018160LGN00,2018/06/09,T1,2, 036, 032, 036, 032,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-09 17:54:23.964106,2018-06-09 17:54:55.734104,LGN,DAY,   0.07,   0.07,1125,5,    5.154,    3.381,    3.890,LPGS_15.3.1c,65.79709380,129.82695532,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,40°19'58.73"N,108°50'29.36"W,41°23'37.64"N,110°10'37.31"W,41°20'30.12"N,107°26'31.52"W,39°17'47.94"N,110°12'07.67"W,39°14'53.70"N,107°33'01.30"W, 40.33298,-108.84149, 41.39379,-110.17703, 41.34170,-107.44209, 39.29665,-110.20213, 39.24825,-107.55036,LC08_L2SP_036032_20180609_20200831_02_T1,LC80360322018160LGN00
LC08_L2SP_036033_20180609_20200831_02_T1,LC08_L1TP_036033_20180609_20200831_02_T1,LC80360332018160LGN00,2018/06/09,T1,2, 036, 033, 036, 033,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-09 17:54:47.855145,2018-06-09 17:55:19.625143,LGN,DAY,   0.00,   0.00,1179,5,    4.160,    2.728,    3.141,LPGS_15.3.1c,66.47096797,126.69252071,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,38°54'16.06"N,109°17'23.42"W,39°57'39.49"N,110°36'19.55"W,39°55'14.95"N,107°55'26.08"W,37°51'37.58"N,110°37'00.80"W,37°49'23.41"N,108°00'47.16"W, 38.90446,-109.28984, 39.96097,-110.60543, 39.92082,-107.92391, 37.86044,-110.61689, 37.82317,-108.01310,LC08_L2SP_036033_20180609_20200831_02_T1,LC80360332018160LGN00
LC08_L2SP_036034_20180609_20200831_02_T1,LC08_L1TP_036034_20180609_20200831_02_T1,LC80360342018160LGN00,2018/06/09,T1,2, 036, 034, 036, 034,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-09 17:55:11.746183,2018-06-09 17:55:43.516182,LGN,DAY,   0.00,   0.00,1276,5,    3.865,    2.726,    2.740,LPGS_15.3.1c,67.07671641,123.40428066,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,12,WGS84,WGS84,37°28'28.49"N,109°43'28.34"W,38°31'44.04"N,111°01'22.62"W,38°29'59.39"N,108°23'28.32"W,36°25'30.36"N,111°01'20.32"W,36°23'53.34"N,108°27'47.66"W, 37.47458,-109.72454, 38.52890,-111.02295, 38.49983,-108.39120, 36.42510,-111.02231, 36.39815,-108.46324,LC08_L2SP_036034_20180609_20200831_02_T1,LC80360342018160LGN00
LC08_L2SP_034031_20180611_20200831_02_T1,LC08_L1TP_034031_20180611_20200831_02_T1,LC80340312018162LGN00,2018/06/11,T1,2, 034, 031, 034, 031,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-11 17:41:39.911791,2018-06-11 17:42:11.681789,LGN,DAY,   0.13,   0.13,800,5,    6.345,    4.199,    4.757,LPGS_15.3.1c,65.12531391,132.43116760,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,41°45'34.56"N,105°17'21.88"W,42°48'37.40"N,106°43'24.06"W,42°49'03.97"N,103°52'06.56"W,40°40'35.94"N,106°40'01.92"W,40°41'00.60"N,103°54'19.33"W, 41.75960,-105.28941, 42.81039,-106.72335, 42.81777,-103.86849, 40.67665,-106.66720, 40.68350,-103.90537,LC08_L2SP_034031_20180611_20200831_02_T1,LC80340312018162LGN00
LC08_L2SP_034032_20180611_20200831_02_T1,LC08_L1TP_034032_20180611_20200831_02_T1,LC80340322018162LGN00,2018/06/11,T1,2, 034, 032, 034, 032,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-11 17:42:03.798594,2018-06-11 17:42:35.568592,LGN,DAY,   0.93,   0.93,853,5,    5.775,    3.716,    4.421,LPGS_15.3.1c,65.85309147,129.43365039,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'58.44"N,105°45'09.47"W,41°22'44.83"N,107°09'43.74"W,41°23'51.72"N,104°22'01.85"W,39°14'33.68"N,107°05'42.14"W,39°15'35.71"N,104°23'12.62"W, 40.33290,-105.75263, 41.37912,-107.16215, 41.39770,-104.36718, 39.24269,-107.09504, 39.25992,-104.38684,LC08_L2SP_034032_20180611_20200831_02_T1,LC80340322018162LGN00
LC08_L2SP_034033_20180611_20200831_02_T1,LC08_L1TP_034033_20180611_20200831_02_T1,LC80340332018162LGN00,2018/06/11,T1,2, 034, 033, 034, 033,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-11 17:42:27.693868,2018-06-11 17:42:59.463867,LGN,DAY,   0.86,   0.86,794,5,    5.718,    3.303,    4.667,LPGS_15.3.1c,66.51798309,126.28092671,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'14.98"N,106°12'03.89"W,39°56'46.36"N,107°35'25.33"W,39°58'30.22"N,104°51'04.57"W,37°48'35.60"N,107°30'50.04"W,37°50'11.90"N,104°51'20.41"W, 38.90416,-106.20108, 39.94621,-107.59037, 39.97506,-104.85127, 37.80989,-107.51390, 37.83664,-104.85567,LC08_L2SP_034033_20180611_20200831_02_T1,LC80340332018162LGN00
LC08_L2SP_034034_20180611_20200831_02_T1,LC08_L1TP_034034_20180611_20200831_02_T1,LC80340342018162LGN00,2018/06/11,T1,2, 034, 034, 034, 034,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-11 17:42:51.580671,2018-06-11 17:43:23.350669,LGN,DAY,   0.11,   0.11,792,5,    4.943,    2.962,    3.957,LPGS_15.3.1c,67.11398058,122.97675012,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'28.16"N,106°38'08.34"W,38°30'52.96"N,108°00'09.61"W,38°33'10.08"N,105°19'08.58"W,36°22'23.56"N,107°55'05.56"W,36°24'30.49"N,105°18'36.22"W, 37.47449,-106.63565, 38.51471,-108.00267, 38.55280,-105.31905, 36.37321,-107.91821, 36.40847,-105.31006,LC08_L2SP_034034_20180611_20200831_02_T1,LC80340342018162LGN00
LC08_L2SP_034035_20180611_20200831_02_T1,LC08_L1TP_034035_20180611_20200831_02_T1,LC80340352018162LGN00,2018/06/11,T1,2, 034, 035, 034, 035,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-11 17:43:15.475946,2018-06-11 17:43:47.245944,LGN,DAY,   0.03,   0.03,1063,5,    4.983,    2.812,    4.114,LPGS_15.3.1c,67.63577893,119.52480657,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,36°02'35.16"N,107°03'28.58"W,37°04'55.45"N,108°24'14.51"W,37°07'42.46"N,105°46'08.08"W,34°56'17.41"N,108°18'46.69"W,34°58'51.85"N,105°44'53.88"W, 36.04310,-107.05794, 37.08207,-108.40403, 37.12846,-105.76891, 34.93817,-108.31297, 34.98107,-105.74830,LC08_L2SP_034035_20180611_20200831_02_T1,LC80340352018162LGN00
LC08_L2SP_032032_20180613_20200831_02_T1,LC08_L1TP_032032_20180613_20200831_02_T1,LC80320322018164LGN00,2018/06/13,T1,2, 032, 032, 032, 032,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-13 17:29:43.607581,2018-06-13 17:30:15.37758,LGN,DAY,   0.78,   0.78,446,5,    7.837,    5.043,    5.999,LPGS_15.3.1c,65.88545866,129.07487122,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'58.15"N,102°39'50.62"W,41°23'42.14"N,103°59'38.36"W,41°20'19.39"N,101°15'46.87"W,39°18'02.52"N,104°01'28.70"W,39°14'54.17"N,101°22'35.69"W, 40.33282,-102.66406, 41.39504,-103.99399, 41.33872,-101.26302, 39.30070,-104.02464, 39.24838,-101.37658,LC08_L2SP_032032_20180613_20200831_02_T1,LC80320322018164LGN00
LC08_L2SP_032033_20180613_20200831_02_T1,LC08_L1TP_032033_20180613_20200831_02_T1,LC80320332018164LGN00,2018/06/13,T1,2, 032, 033, 032, 033,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-13 17:30:07.49862,2018-06-13 17:30:39.268618,LGN,DAY,   0.05,   0.05,611,5,    7.006,    4.747,    5.153,LPGS_15.3.1c,66.54200458,125.90936978,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,38°54'15.66"N,103°06'44.50"W,39°57'46.55"N,104°25'34.57"W,39°55'07.07"N,101°44'42.07"W,37°51'54.54"N,104°26'34.51"W,37°49'26.54"N,101°50'21.41"W, 38.90435,-103.11236, 39.96293,-104.42627, 39.91863,-101.74502, 37.86515,-104.44292, 37.82404,-101.83928,LC08_L2SP_032033_20180613_20200831_02_T1,LC80320332018164LGN00
LC08_L2SP_032034_20180613_20200831_02_T1,LC08_L1TP_032034_20180613_20200831_02_T1,LC80320342018164LGN00,2018/06/13,T1,2, 032, 034, 032, 034,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-13 17:30:31.389659,2018-06-13 17:31:03.159657,LGN,DAY,   8.84,   8.84,664,5,    6.369,    4.217,    4.773,LPGS_15.3.1c,67.12934473,122.59257050,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,37°28'27.95"N,103°32'49.20"W,38°31'43.64"N,104°50'25.91"W,38°29'44.56"N,102°12'45"W,36°25'39.72"N,104°50'41.75"W,36°23'49.31"N,102°17'21.70"W, 37.47443,-103.54700, 38.52879,-104.84053, 38.49571,-102.21250, 36.42770,-104.84493, 36.39703,-102.28936,LC08_L2SP_032034_20180613_20200831_02_T1,LC80320342018164LGN00
LC08_L2SP_035032_20180618_20200831_02_T1,LC08_L1TP_035032_20180618_20200831_02_T1,LC80350322018169LGN00,2018/06/18,T1,2, 035, 032, 035, 032,NADIR,   0.000,2020/08/31,2020/08/31,2018-06-18 17:48:19.514307,2018-06-18 17:48:51.284306,LGN,DAY,  28.37,  28.37,479,5,    6.963,    4.669,    5.166,LPGS_15.3.1c,65.86774962,128.34666291,FINAL,OLI_TIRS_L2SP,OLI_TIRS,8,UTM,13,WGS84,WGS84,40°19'58.08"N,107°18'07.70"W,41°22'14.48"N,108°45'02.77"W,41°25'41.23"N,105°55'43.39"W,39°12'56.30"N,108°37'59.92"W,39°16'07.93"N,105°53'58.45"W, 40.33280,-107.30214, 41.37069,-108.75077, 41.42812,-105.92872, 39.21564,-108.63331, 39.26887,-105.89957,LC08_L2SP_035032_20180618_20200831_02_T1,LC80350322018169LGN00
