damid,date,longitude,latitude,state,systemidx,watershed,neg_Longitude,neg_Latitude,geometry
SFKernRiver:130420:26,2013-04-20,-118.1487740449042,35.99649903213771,CA,00000000000000000147,SFKernRiver,-118.15276048124592,36.00434259089072,
SFKernRiver:130420:26n,2013-04-20,-118.15276048124592,36.00434259089072,CA,00000000000000000147,SFKernRiver,-118.15276048124592,36.00434259089072,POINT (-118.15276048124592 36.00434259089072)
SFKernRiver:130420:27,2013-04-20,-118.1503079756666,35.99546452069332,CA,00000000000000000148,SFKernRiver,-118.15276048124592,36.00434259089072,
SFKernRiver:130420:27n,2013-04-20,-118.15276048124592,36.00434259089072,CA,00000000000000000148,SFKernRiver,-118.15276048124592,36.00434259089072,POINT (-118.15276048124592 36.00434259089072)
SFKernRiver:130420:28,2013-04-20,-118.15078064037824,35.99484470564689,CA,00000000000000000149,SFKernRiver,-118.15276048124592,36.00434259089072,
SFKernRiver:130420:28n,2013-04-20,-118.15276048124592,36.00434259089072,CA,00000000000000000149,SFKernRiver,-118.15276048124592,36.00434259089072,POINT (-118.15276048124592 36.00434259089072)
SFKernRiver:130420:29,2013-04-20,-118.15097684082458,35.99438541823838,CA,0000000000000000014a,SFKernRiver,-118.15276048124592,36.00434259089072,
SFKernRiver:130420:29n,2013-04-20,-118.15276048124592,36.00434259089072,CA,0000000000000000014a,SFKernRiver,-118.15276048124592,36.00434259089072,POINT (-118.15276048124592 36.00434259089072)
SFKernRiver:130420:30,2013-04-20,-118.15100805453196,35.99422934970151,CA,0000000000000000014b,SFKernRiver,-118.15276048124592,36.00434259089072,
SFKernRiver:130420:30n,2013-04-20,-118.15276048124592,36.00434259089072,CA,0000000000000000014b,SFKernRiver,-118.15276048124592,36.00434259089072,POINT (-118.15276048124592 36.00434259089072)
SFKernRiver:130420:31,2013-04-20,-118.15074050846874,35.99372993038353,CA,0000000000000000014c,SFKernRiver,-118.15276048124592,36.00434259089072,
SFKernRiver:130420:31n,2013-04-20,-118.15276048124592,36.00434259089072,CA,0000000000000000014c,SFKernRiver,-118.15276048124592,36.00434259089072,POINT (-118.15276048124592 36.00434259089072)
SFKernRiver:130420:32,2013-04-20,-118.15025892555498,35.991009878740925,CA,0000000000000000014d,SFKernRiver,-118.14682987684486,35.97990671711784,
SFKernRiver:130420:32n,2013-04-20,-118.14682987684486,35.97990671711784,CA,0000000000000000014d,SFKernRiver,-118.14682987684486,35.97990671711784,POINT (-118.14682987684486 35.97990671711784)
SFKernRiver:130420:33,2013-04-20,-118.15004042960337,35.990327636279744,CA,0000000000000000014e,SFKernRiver,-118.14682987684486,35.97990671711784,
SFKernRiver:130420:33n,2013-04-20,-118.14682987684486,35.97990671711784,CA,0000000000000000014e,SFKernRiver,-118.14682987684486,35.97990671711784,POINT (-118.14682987684486 35.97990671711784)
SFKernRiver:130420:34,2013-04-20,-118.14943845096116,35.985444920626215,CA,0000000000000000014f,SFKernRiver,-118.14682987684486,35.97990671711784,
SFKernRiver:130420:34n,2013-04-20,-118.14682987684486,35.97990671711784,CA,0000000000000000014f,SFKernRiver,-118.14682987684486,35.97990671711784,POINT (-118.14682987684486 35.97990671711784)
SFKernRiver:130420:35,2013-04-20,-118.15479383132632,35.98033924992003,CA,00000000000000000150,SFKernRiver,-118.14682987684486,35.97990671711784,
SFKernRiver:130420:35n,2013-04-20,-118.14682987684486,35.97990671711784,CA,00000000000000000150,SFKernRiver,-118.14682987684486,35.97990671711784,POINT (-118.14682987684486 35.97990671711784)
SFKernRiver:130420:36,2013-04-20,-118.15505245918742,35.979697139368334,CA,00000000000000000151,SFKernRiver,-118.14682987684486,35.97990671711784,
SFKernRiver:130420:36n,2013-04-20,-118.14682987684486,35.97990671711784,CA,00000000000000000151,SFKernRiver,-118.14682987684486,35.97990671711784,POINT (-118.14682987684486 35.97990671711784)
SFKernRiver:130420:37,2013-04-20,-118.1549008497516,35.97961687554937,CA,00000000000000000152,SFKernRiver,-118.14682987684486,35.97990671711784,
SFKernRiver:130420:37n,2013-04-20,-118.14682987684486,35.97990671711784,CA,00000000000000000152,SFKernRiver,-118.14682987684486,35.97990671711784,POINT (-118.14682987684486 35.97990671711784)
SFKernRiver:130420:38,2013-04-20,-118.15582388366968,35.975947035382376,CA,00000000000000000153,SFKernRiver,-118.14682987684486,35.97990671711784,
SFKernRiver:130420:38n,2013-04-20,-118.14682987684486,35.97990671711784,CA,00000000000000000153,SFKernRiver,-118.14682987684486,35.97990671711784,POINT (-118.14682987684486 35.97990671711784)
SFKernRiver:130420:39,2013-04-20,-118.15996638854836,35.97042666827822,CA,00000000000000000154,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:130420:39n,2013-04-20,-118.1462903256174,35.978560068599705,CA,00000000000000000154,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:130420:40,2013-04-20,-118.1596810060809,35.96979793502968,CA,00000000000000000155,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:130420:40n,2013-04-20,-118.1462903256174,35.978560068599705,CA,00000000000000000155,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:130420:41,2013-04-20,-118.15898984541762,35.9682729224694,CA,00000000000000000156,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:130420:41n,2013-04-20,-118.1462903256174,35.978560068599705,CA,00000000000000000156,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:130420:42,2013-04-20,-118.15889620429552,35.96767540292824,CA,00000000000000000157,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:130420:42n,2013-04-20,-118.1462903256174,35.978560068599705,CA,00000000000000000157,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:130420:43,2013-04-20,-118.1582050436322,35.96653833215961,CA,00000000000000000158,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:130420:43n,2013-04-20,-118.1462903256174,35.978560068599705,CA,00000000000000000158,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:130420:44,2013-04-20,-118.15822733913748,35.96627970429852,CA,00000000000000000159,SFKernRiver,-118.1462903256174,35.978560068599705,
SFKernRiver:130420:44n,2013-04-20,-118.1462903256174,35.978560068599705,CA,00000000000000000159,SFKernRiver,-118.1462903256174,35.978560068599705,POINT (-118.1462903256174 35.978560068599705)
SFKernRiver:130420:45,2013-04-20,-118.1609875226896,35.96209706751038,CA,0000000000000000015a,SFKernRiver,-118.17710271389672,35.97676305087517,
SFKernRiver:130420:45n,2013-04-20,-118.17710271389672,35.97676305087517,CA,0000000000000000015a,SFKernRiver,-118.17710271389672,35.97676305087517,POINT (-118.17710271389672 35.97676305087517)
SFKernRiver:130420:46,2013-04-20,-118.16182137458658,35.960554218545894,CA,0000000000000000015b,SFKernRiver,-118.17710271389672,35.97676305087517,
SFKernRiver:130420:46n,2013-04-20,-118.17710271389672,35.97676305087517,CA,0000000000000000015b,SFKernRiver,-118.17710271389672,35.97676305087517,POINT (-118.17710271389672 35.97676305087517)
SFKernRiver:130420:47,2013-04-20,-118.16301641366888,35.95965348013309,CA,0000000000000000015c,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:47n,2013-04-20,-118.18464751287917,35.96373801669805,CA,0000000000000000015c,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:48,2013-04-20,-118.16245456693618,35.95855654127394,CA,0000000000000000015d,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:48n,2013-04-20,-118.18464751287917,35.96373801669805,CA,0000000000000000015d,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:49,2013-04-20,-118.16232971210664,35.95851640936447,CA,0000000000000000015e,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:49n,2013-04-20,-118.18464751287917,35.96373801669805,CA,0000000000000000015e,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:50,2013-04-20,-118.160858208759,35.957107333431566,CA,0000000000000000015f,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:50n,2013-04-20,-118.17773144714526,35.93966333011049,CA,0000000000000000015f,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:51,2013-04-20,-118.1604479714621,35.95653210939568,CA,00000000000000000160,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:51n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000160,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:52,2013-04-20,-118.1603454121379,35.95608619929033,CA,00000000000000000161,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:52n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000161,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:53,2013-04-20,-118.1634578646732,35.95421783594894,CA,00000000000000000162,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:53n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000162,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:54,2013-04-20,-118.1680819524656,35.95090918296729,CA,00000000000000000163,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:54n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000163,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:55,2013-04-20,-118.1678411610087,35.94872868255215,CA,00000000000000000164,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:55n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000164,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:56,2013-04-20,-118.16753348303602,35.948367495366824,CA,00000000000000000165,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:56n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000165,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:57,2013-04-20,-118.16645883968212,35.946276176972745,CA,00000000000000000166,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:57n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000166,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:58,2013-04-20,-118.16584794283784,35.94594620349479,CA,00000000000000000167,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:58n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000167,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:59,2013-04-20,-118.16820680729512,35.94291847387951,CA,00000000000000000168,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:59n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000168,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:60,2013-04-20,-118.16839408953938,35.9429006374753,CA,00000000000000000169,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:60n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000169,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:61,2013-04-20,-118.19184004287838,35.97603621740346,CA,0000000000000000016a,SFKernRiver,-118.18015719811832,35.97505521517169,
SFKernRiver:130420:61n,2013-04-20,-118.18015719811832,35.97505521517169,CA,0000000000000000016a,SFKernRiver,-118.18015719811832,35.97505521517169,POINT (-118.18015719811832 35.97505521517169)
SFKernRiver:130420:62,2013-04-20,-118.19043096694546,35.97509088798013,CA,0000000000000000016b,SFKernRiver,-118.18015719811832,35.97505521517169,
SFKernRiver:130420:62n,2013-04-20,-118.18015719811832,35.97505521517169,CA,0000000000000000016b,SFKernRiver,-118.18015719811832,35.97505521517169,POINT (-118.18015719811832 35.97505521517169)
SFKernRiver:130420:63,2013-04-20,-118.18935186449056,35.970382077267686,CA,0000000000000000016c,SFKernRiver,-118.18500870006449,35.96472793713191,
SFKernRiver:130420:63n,2013-04-20,-118.18500870006449,35.96472793713191,CA,0000000000000000016c,SFKernRiver,-118.18500870006449,35.96472793713191,POINT (-118.18500870006449 35.96472793713191)
SFKernRiver:130420:64,2013-04-20,-118.18787590204184,35.969659702897026,CA,0000000000000000016d,SFKernRiver,-118.18500870006449,35.96472793713191,
SFKernRiver:130420:64n,2013-04-20,-118.18500870006449,35.96472793713191,CA,0000000000000000016d,SFKernRiver,-118.18500870006449,35.96472793713191,POINT (-118.18500870006449 35.96472793713191)
SFKernRiver:130420:65,2013-04-20,-118.18533867354246,35.97084582377724,CA,0000000000000000016e,SFKernRiver,-118.18500870006449,35.96472793713191,
SFKernRiver:130420:65n,2013-04-20,-118.18500870006449,35.96472793713191,CA,0000000000000000016e,SFKernRiver,-118.18500870006449,35.96472793713191,POINT (-118.18500870006449 35.96472793713191)
SFKernRiver:130420:66,2013-04-20,-118.18153951944488,35.95961780732467,CA,0000000000000000016f,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:66n,2013-04-20,-118.18464751287917,35.96373801669805,CA,0000000000000000016f,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:67,2013-04-20,-118.18069674934578,35.95990764889314,CA,00000000000000000170,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:67n,2013-04-20,-118.18464751287917,35.96373801669805,CA,00000000000000000170,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:68,2013-04-20,-118.18018395272466,35.960059258328954,CA,00000000000000000171,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:68n,2013-04-20,-118.18464751287917,35.96373801669805,CA,00000000000000000171,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:69,2013-04-20,-118.1792698370087,35.96029559068479,CA,00000000000000000172,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:69n,2013-04-20,-118.18464751287917,35.96373801669805,CA,00000000000000000172,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:70,2013-04-20,-118.17910930937076,35.96032234529111,CA,00000000000000000173,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:70n,2013-04-20,-118.18464751287917,35.96373801669805,CA,00000000000000000173,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:71,2013-04-20,-118.1780926343306,35.96103134235861,CA,00000000000000000174,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:71n,2013-04-20,-118.18464751287917,35.96373801669805,CA,00000000000000000174,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:72,2013-04-20,-118.17774036534736,35.96101350595439,CA,00000000000000000175,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:72n,2013-04-20,-118.18464751287917,35.96373801669805,CA,00000000000000000175,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:73,2013-04-20,-118.1740036386646,35.96124983831022,CA,00000000000000000176,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:73n,2013-04-20,-118.18464751287917,35.96373801669805,CA,00000000000000000176,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:74,2013-04-20,-118.17316532766654,35.96104917876282,CA,00000000000000000177,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:74n,2013-04-20,-118.18464751287917,35.96373801669805,CA,00000000000000000177,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:75,2013-04-20,-118.17330355979918,35.96067015517328,CA,00000000000000000178,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:75n,2013-04-20,-118.18464751287917,35.96373801669805,CA,00000000000000000178,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:76,2013-04-20,-118.17287548609806,35.9597872531647,CA,00000000000000000179,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:76n,2013-04-20,-118.18464751287917,35.96373801669805,CA,00000000000000000179,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:77,2013-04-20,-118.17182759735049,35.95928783384671,CA,0000000000000000017a,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:77n,2013-04-20,-118.18464751287917,35.96373801669805,CA,0000000000000000017a,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:78,2013-04-20,-118.16989234749332,35.95943052508042,CA,0000000000000000017b,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:78n,2013-04-20,-118.18464751287917,35.96373801669805,CA,0000000000000000017b,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:79,2013-04-20,-118.1697318198554,35.958828546438205,CA,0000000000000000017c,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:79n,2013-04-20,-118.18464751287917,35.96373801669805,CA,0000000000000000017c,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:80,2013-04-20,-118.16921902323423,35.95816859948229,CA,0000000000000000017d,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:80n,2013-04-20,-118.18464751287917,35.96373801669805,CA,0000000000000000017d,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:81,2013-04-20,-118.1689603953731,35.95799469454121,CA,0000000000000000017e,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:81n,2013-04-20,-118.18464751287917,35.96373801669805,CA,0000000000000000017e,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:82,2013-04-20,-118.16831828482148,35.95791888982331,CA,0000000000000000017f,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:82n,2013-04-20,-118.18464751287917,35.96373801669805,CA,0000000000000000017f,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:83,2013-04-20,-118.16787683381716,35.957539866233766,CA,00000000000000000180,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:83n,2013-04-20,-118.18464751287917,35.96373801669805,CA,00000000000000000180,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:84,2013-04-20,-118.166360739459,35.95634036805039,CA,00000000000000000181,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:84n,2013-04-20,-118.18464751287917,35.96373801669805,CA,00000000000000000181,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:85,2013-04-20,-118.16455034443128,35.955889998843986,CA,00000000000000000182,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:85n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000182,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:86,2013-04-20,-118.1643363075807,35.95557786177025,CA,00000000000000000183,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:86n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000183,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:87,2013-04-20,-118.16394836578904,35.955167624473326,CA,00000000000000000184,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:87n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000184,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:88,2013-04-20,-118.16378783815114,35.95472171436799,CA,00000000000000000185,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:88n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000185,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:89,2013-04-20,-118.16360501500796,35.954315936172115,CA,00000000000000000186,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:89n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000186,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:90,2013-04-20,-118.1969992227972,35.95848965475815,CA,00000000000000000187,SFKernRiver,-118.20144940564852,35.955653666488146,
SFKernRiver:130420:90n,2013-04-20,-118.20144940564852,35.955653666488146,CA,00000000000000000187,SFKernRiver,-118.20144940564852,35.955653666488146,POINT (-118.20144940564852 35.955653666488146)
SFKernRiver:130420:91,2013-04-20,-118.1967405949361,35.95815076307808,CA,00000000000000000188,SFKernRiver,-118.20144940564852,35.955653666488146,
SFKernRiver:130420:91n,2013-04-20,-118.20144940564852,35.955653666488146,CA,00000000000000000188,SFKernRiver,-118.20144940564852,35.955653666488146,POINT (-118.20144940564852 35.955653666488146)
SFKernRiver:130420:92,2013-04-20,-118.19537165091268,35.95791443072225,CA,00000000000000000189,SFKernRiver,-118.20144940564852,35.955653666488146,
SFKernRiver:130420:92n,2013-04-20,-118.20144940564852,35.955653666488146,CA,00000000000000000189,SFKernRiver,-118.20144940564852,35.955653666488146,POINT (-118.20144940564852 35.955653666488146)
SFKernRiver:130420:93,2013-04-20,-118.1921610981542,35.95464145054902,CA,0000000000000000018a,SFKernRiver,-118.20144940564852,35.955653666488146,
SFKernRiver:130420:93n,2013-04-20,-118.20144940564852,35.955653666488146,CA,0000000000000000018a,SFKernRiver,-118.20144940564852,35.955653666488146,POINT (-118.20144940564852 35.955653666488146)
SFKernRiver:130420:94,2013-04-20,-118.19171964714994,35.954324854374235,CA,0000000000000000018b,SFKernRiver,-118.20144940564852,35.955653666488146,
SFKernRiver:130420:94n,2013-04-20,-118.20144940564852,35.955653666488146,CA,0000000000000000018b,SFKernRiver,-118.20144940564852,35.955653666488146,POINT (-118.20144940564852 35.955653666488146)
SFKernRiver:130420:95,2013-04-20,-118.19136737816667,35.953923535279415,CA,0000000000000000018c,SFKernRiver,-118.20144940564852,35.955653666488146,
SFKernRiver:130420:95n,2013-04-20,-118.20144940564852,35.955653666488146,CA,0000000000000000018c,SFKernRiver,-118.20144940564852,35.955653666488146,POINT (-118.20144940564852 35.955653666488146)
SFKernRiver:130420:96,2013-04-20,-118.19076539952448,35.95309414248347,CA,0000000000000000018d,SFKernRiver,-118.20144940564852,35.955653666488146,
SFKernRiver:130420:96n,2013-04-20,-118.20144940564852,35.955653666488146,CA,0000000000000000018d,SFKernRiver,-118.20144940564852,35.955653666488146,POINT (-118.20144940564852 35.955653666488146)
SFKernRiver:130420:97,2013-04-20,-118.18961941055376,35.95277308720763,CA,0000000000000000018e,SFKernRiver,-118.18464751287917,35.96373801669805,
SFKernRiver:130420:97n,2013-04-20,-118.18464751287917,35.96373801669805,CA,0000000000000000018e,SFKernRiver,-118.18464751287917,35.96373801669805,POINT (-118.18464751287917 35.96373801669805)
SFKernRiver:130420:98,2013-04-20,-118.1785207080317,35.95010654477767,CA,0000000000000000018f,SFKernRiver,-118.17844936241484,35.93975251213156,
SFKernRiver:130420:98n,2013-04-20,-118.17844936241484,35.93975251213156,CA,0000000000000000018f,SFKernRiver,-118.17844936241484,35.93975251213156,POINT (-118.17844936241484 35.93975251213156)
SFKernRiver:130420:99,2013-04-20,-118.1783690985959,35.94988804882605,CA,00000000000000000190,SFKernRiver,-118.17844936241484,35.93975251213156,
SFKernRiver:130420:99n,2013-04-20,-118.17844936241484,35.93975251213156,CA,00000000000000000190,SFKernRiver,-118.17844936241484,35.93975251213156,POINT (-118.17844936241484 35.93975251213156)
SFKernRiver:130420:100,2013-04-20,-118.1781862754527,35.94964725736916,CA,00000000000000000191,SFKernRiver,-118.17844936241484,35.93975251213156,
SFKernRiver:130420:100n,2013-04-20,-118.17844936241484,35.93975251213156,CA,00000000000000000191,SFKernRiver,-118.17844936241484,35.93975251213156,POINT (-118.17844936241484 35.93975251213156)
SFKernRiver:130420:101,2013-04-20,-118.17819073455377,35.949540238943875,CA,00000000000000000192,SFKernRiver,-118.17844936241484,35.93975251213156,
SFKernRiver:130420:101n,2013-04-20,-118.17844936241484,35.93975251213156,CA,00000000000000000192,SFKernRiver,-118.17844936241484,35.93975251213156,POINT (-118.17844936241484 35.93975251213156)
SFKernRiver:130420:102,2013-04-20,-118.17794102489476,35.94862166412687,CA,00000000000000000193,SFKernRiver,-118.17844936241484,35.93975251213156,
SFKernRiver:130420:102n,2013-04-20,-118.17844936241484,35.93975251213156,CA,00000000000000000193,SFKernRiver,-118.17844936241484,35.93975251213156,POINT (-118.17844936241484 35.93975251213156)
SFKernRiver:130420:103,2013-04-20,-118.17785630197471,35.947868076048834,CA,00000000000000000194,SFKernRiver,-118.17844936241484,35.93975251213156,
SFKernRiver:130420:103n,2013-04-20,-118.17844936241484,35.93975251213156,CA,00000000000000000194,SFKernRiver,-118.17844936241484,35.93975251213156,POINT (-118.17844936241484 35.93975251213156)
SFKernRiver:130420:104,2013-04-20,-118.17714730490724,35.94713232437501,CA,00000000000000000195,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:104n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000195,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:105,2013-04-20,-118.17665234469032,35.94644562281279,CA,00000000000000000196,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:105n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000196,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:106,2013-04-20,-118.17592551121862,35.94603538551588,CA,00000000000000000197,SFKernRiver,-118.17773144714526,35.93966333011049,
SFKernRiver:130420:106n,2013-04-20,-118.17773144714526,35.93966333011049,CA,00000000000000000197,SFKernRiver,-118.17773144714526,35.93966333011049,POINT (-118.17773144714526 35.93966333011049)
SFKernRiver:130420:107,2013-04-20,-118.17555986493224,35.945562720804205,CA,00000000000000000198,SFKernRiver,-118.17773144714526,35.93966333011049,
